"T","t","relay"
35.0217428191968,205,1
35.2766069134196,206,1
35.5314710076425,207,1
35.5314710076425,208,1
34.7668787249739,209,1
35.0217428191968,210,1
35.2766069134196,211,1
35.5314710076425,212,1
35.7863351018654,213,1
35.7863351018654,214,1
36.2960632903111,215,1
35.5314710076425,216,1
36.0411991960882,217,1
36.5509273845339,218,1
36.5509273845339,219,1
36.5509273845339,220,1
36.2960632903111,221,1
36.5509273845339,222,1
37.0606555729796,223,1
36.5509273845339,224,1
37.5703837614253,225,1
38.080111949871,226,1
37.3155196672025,227,1
38.3349760440939,228,1
38.3349760440939,229,1
37.8252478556482,230,1
38.5898401383168,231,1
38.5898401383168,232,1
39.0995683267625,233,1
39.3544324209853,234,1
39.0995683267625,235,1
39.3544324209853,236,1
40.3738887978768,237,1
40.1190247036539,238,1
40.3738887978768,239,1
40.1190247036539,240,1
41.1384810805453,241,1
41.3933451747682,242,1
40.6287528920996,243,1
41.1384810805453,244,1
42.1579374574367,245,1
41.648209268991,246,1
41.648209268991,247,1
41.9030733632139,248,1
42.9225297401053,249,1
42.9225297401053,250,1
43.432257928551,251,1
43.432257928551,252,1
43.9419861169967,253,1
43.6871220227739,254,1
43.9419861169967,255,1
44.4517143054424,256,1
43.9419861169967,257,1
44.4517143054424,258,1
44.4517143054424,259,1
44.9614424938881,260,1
44.9614424938881,261,1
45.7260347765567,262,1
45.9808988707796,263,1
45.9808988707796,264,1
46.4906270592253,265,1
45.9808988707796,266,1
46.7454911534481,267,1
47.2552193418938,268,1
47.000355247671,269,1
47.5100834361167,270,1
47.000355247671,271,1
47.2552193418938,272,1
47.2552193418938,273,1
48.2746757187853,274,1
48.0198116245624,275,1
48.2746757187853,276,1
48.5295398130081,277,1
49.5489961898995,278,1
49.0392680014538,279,1
49.5489961898995,280,1
49.5489961898995,281,1
50.0587243783452,282,1
50.568452566791,283,1
50.0587243783452,284,1
50.3135884725681,285,1
51.0781807552367,286,1
51.3330448494595,287,1
51.3330448494595,288,1
51.8427730379052,289,1
51.5879089436824,290,1
51.3330448494595,291,1
51.8427730379052,292,1
52.352501226351,293,1
52.8622294147967,294,1
52.352501226351,295,1
52.352501226351,296,1
53.1170935090195,297,1
52.6073653205738,298,1
53.6268216974652,299,1
53.1170935090195,300,1
54.1365498859109,301,1
54.1365498859109,302,1
54.3914139801338,303,1
54.3914139801338,304,1
54.1365498859109,305,1
54.9011421685795,306,1
54.3914139801338,307,1
55.1560062628024,308,1
55.6657344512481,309,1
54.9011421685795,310,1
55.4108703570252,311,1
55.6657344512481,312,1
56.1754626396938,313,1
56.4303267339166,314,1
56.6851908281395,315,1
56.9400549223623,316,1
56.9400549223623,317,1
56.6851908281395,318,1
57.4497831108081,319,1
57.4497831108081,320,1
57.7046472050309,321,1
57.9595112992538,322,1
58.2143753934766,323,1
57.9595112992538,324,1
58.4692394876995,325,1
58.4692394876995,326,1
58.7241035819223,327,1
58.2143753934766,328,1
58.9789676761452,329,1
58.7241035819223,330,1
58.9789676761452,331,1
59.7435599588138,332,1
59.7435599588138,333,1
59.7435599588138,334,1
60.2532881472595,335,1
59.7435599588138,336,1
59.9984240530366,337,1
61.017880429928,338,1
61.017880429928,339,1
60.7630163357052,340,1
61.5276086183737,341,1
60.7630163357052,342,1
61.5276086183737,343,1
61.7824727125966,344,1
61.5276086183737,345,1
62.2922009010423,346,1
62.2922009010423,347,1
61.7824727125966,348,1
62.2922009010423,349,1
62.801929089488,350,1
63.0567931837109,351,1
62.801929089488,352,1
63.0567931837109,353,1
63.0567931837109,354,1
64.0762495606023,355,1
64.0762495606023,356,1
64.585977749048,357,1
64.0762495606023,358,1
64.0762495606023,359,1
64.0762495606023,360,1
64.3311136548252,361,1
65.3505700317166,362,1
65.3505700317166,363,1
65.6054341259394,364,1
65.3505700317166,365,1
65.6054341259394,366,1
65.3505700317166,367,1
65.3505700317166,368,1
66.370026408608,369,1
65.8602982201623,370,1
66.6248905028309,371,1
66.6248905028309,372,1
66.8797545970537,373,1
66.1151623143851,374,1
66.8797545970537,375,1
67.1346186912766,376,1
66.8797545970537,377,1
66.8797545970537,378,1
67.3894827854994,379,1
67.1346186912766,380,1
68.154075068168,381,1
67.8992109739451,382,1
67.8992109739451,383,1
68.9186673508365,384,1
68.6638032566137,385,1
68.4089391623908,386,1
68.9186673508365,387,1
68.9186673508365,388,1
69.1735314450594,389,1
69.1735314450594,390,1
69.4283955392823,391,1
69.6832596335051,392,1
69.6832596335051,393,1
70.4478519161737,394,1
70.4478519161737,395,1
70.1929878219508,396,1
70.7027160103965,397,1
70.9575801046194,398,1
71.2124441988422,399,1
70.7027160103965,400,1
71.722172387288,401,1
71.722172387288,402,1
72.2319005757337,403,1
71.9770364815108,404,1
72.4867646699565,405,1
71.9770364815108,406,1
72.7416287641794,407,1
72.2319005757337,408,1
72.7416287641794,409,1
73.2513569526251,410,1
73.2513569526251,411,1
73.2513569526251,412,1
73.7610851410708,413,1
73.5062210468479,414,1
73.2513569526251,415,1
73.5062210468479,416,1
73.5062210468479,417,1
73.7610851410708,418,1
74.5256774237394,419,1
74.2708133295165,420,1
74.0159492352936,421,1
74.5256774237394,422,1
74.5256774237394,423,1
74.5256774237394,424,1
75.0354056121851,425,1
75.0354056121851,426,1
75.2902697064079,427,1
75.7999978948536,428,1
75.2902697064079,429,1
75.5451338006308,430,0
76.0548619890765,431,1
75.7999978948536,432,0
75.7999978948536,433,0
76.3097260832994,434,0
75.7999978948536,435,0
76.0548619890765,436,0
76.3097260832994,437,0
76.8194542717451,438,0
76.8194542717451,439,0
76.0548619890765,440,0
76.0548619890765,441,0
77.0743183659679,442,0
76.8194542717451,443,0
76.3097260832994,444,0
76.8194542717451,445,0
76.3097260832994,446,0
76.0548619890765,447,0
77.0743183659679,448,0
77.0743183659679,449,0
76.5645901775222,450,0
76.5645901775222,451,0
76.8194542717451,452,0
76.0548619890765,453,0
76.3097260832994,454,0
76.3097260832994,455,0
75.5451338006308,456,0
76.3097260832994,457,0
75.5451338006308,458,0
76.3097260832994,459,0
76.0548619890765,460,0
75.2902697064079,461,0
76.0548619890765,462,0
75.2902697064079,463,1
75.5451338006308,464,0
75.5451338006308,465,1
75.2902697064079,466,0
75.5451338006308,467,0
74.7805415179622,468,1
75.2902697064079,469,0
74.7805415179622,470,1
75.5451338006308,471,1
75.0354056121851,472,1
75.7999978948536,473,0
75.5451338006308,474,1
75.2902697064079,475,0
75.0354056121851,476,0
74.7805415179622,477,1
75.5451338006308,478,1
74.7805415179622,479,1
74.7805415179622,480,0
75.2902697064079,481,1
75.2902697064079,482,1
74.7805415179622,483,1
75.0354056121851,484,1
75.0354056121851,485,1
75.5451338006308,486,1
74.7805415179622,487,1
75.2902697064079,488,0
75.5451338006308,489,1
74.7805415179622,490,1
75.5451338006308,491,0
75.5451338006308,492,1
75.7999978948536,493,0
75.7999978948536,494,0
75.7999978948536,495,0
75.0354056121851,496,0
75.7999978948536,497,0
75.7999978948536,498,1
75.2902697064079,499,0
76.0548619890765,500,0
76.0548619890765,501,1
76.0548619890765,502,0
75.2902697064079,503,0
76.0548619890765,504,0
75.7999978948536,505,1
75.2902697064079,506,0
75.5451338006308,507,0
76.0548619890765,508,1
75.2902697064079,509,0
76.0548619890765,510,0
76.0548619890765,511,1
75.7999978948536,512,0
76.3097260832994,513,0
76.0548619890765,514,0
75.2902697064079,515,0
76.0548619890765,516,0
75.2902697064079,517,1
75.5451338006308,518,0
75.7999978948536,519,1
76.0548619890765,520,0
75.7999978948536,521,0
76.3097260832994,522,0
76.0548619890765,523,0
75.7999978948536,524,0
75.7999978948536,525,0
76.0548619890765,526,0
75.0354056121851,527,0
75.2902697064079,528,0
75.5451338006308,529,1
75.2902697064079,530,1
75.2902697064079,531,0
75.7999978948536,532,1
75.5451338006308,533,1
75.5451338006308,534,0
75.7999978948536,535,0
75.0354056121851,536,0
75.2902697064079,537,0
75.5451338006308,538,1
75.2902697064079,539,1
75.2902697064079,540,0
74.7805415179622,541,1
75.0354056121851,542,1
74.7805415179622,543,1
75.5451338006308,544,1
75.2902697064079,545,1
74.7805415179622,546,0
75.7999978948536,547,1
75.5451338006308,548,1
75.5451338006308,549,0
75.5451338006308,550,0
75.5451338006308,551,0
75.2902697064079,552,0
76.0548619890765,553,0
75.0354056121851,554,1
75.2902697064079,555,0
75.7999978948536,556,1
75.2902697064079,557,1
75.2902697064079,558,0
75.2902697064079,559,1
76.0548619890765,560,1
75.7999978948536,561,1
75.0354056121851,562,0
75.7999978948536,563,0
75.7999978948536,564,1
75.7999978948536,565,0
76.0548619890765,566,0
75.2902697064079,567,0
76.0548619890765,568,0
75.5451338006308,569,1
76.0548619890765,570,0
75.7999978948536,571,0
76.0548619890765,572,0
75.7999978948536,573,0
75.5451338006308,574,0
76.0548619890765,575,0
76.3097260832994,576,0
75.5451338006308,577,0
75.5451338006308,578,0
75.2902697064079,579,0
75.7999978948536,580,0
75.2902697064079,581,1
75.5451338006308,582,0
75.2902697064079,583,1
76.0548619890765,584,0
75.0354056121851,585,1
76.0548619890765,586,0
75.2902697064079,587,1
75.5451338006308,588,0
76.0548619890765,589,1
76.3097260832994,590,0
75.5451338006308,591,0
76.0548619890765,592,0
76.0548619890765,593,0
75.5451338006308,594,0
76.0548619890765,595,0
76.0548619890765,596,0
75.5451338006308,597,0
75.2902697064079,598,0
75.5451338006308,599,0
75.2902697064079,600,1
76.0548619890765,601,0
75.7999978948536,602,1
75.5451338006308,603,0
75.7999978948536,604,0
75.2902697064079,605,0
75.2902697064079,606,0
75.7999978948536,607,1
75.5451338006308,608,1
76.0548619890765,609,0
76.0548619890765,610,0
75.2902697064079,611,1
76.0548619890765,612,1
75.5451338006308,613,1
75.2902697064079,614,1
75.2902697064079,615,1
76.3097260832994,616,1
75.5451338006308,617,1
75.7999978948536,618,1
75.7999978948536,619,1
76.5645901775222,620,1
76.0548619890765,621,1
76.3097260832994,622,1
76.8194542717451,623,1
76.3097260832994,624,1
76.5645901775222,625,1
76.8194542717451,626,1
77.3291824601908,627,1
76.8194542717451,628,1
76.8194542717451,629,1
76.8194542717451,630,1
77.8389106486365,631,1
78.0937747428593,632,1
77.3291824601908,633,1
78.3486388370822,634,1
77.5840465544136,635,1
78.603502931305,636,1
78.603502931305,637,1
78.3486388370822,638,1
79.1132311197508,639,1
78.603502931305,640,1
78.603502931305,641,1
79.3680952139736,642,1
79.6229593081965,643,1
79.6229593081965,644,1
79.1132311197508,645,1
79.3680952139736,646,1
80.1326874966422,647,1
79.8778234024193,648,1
80.8972797793107,649,1
80.6424156850879,650,1
80.387551590865,651,1
81.4070079677565,652,1
80.6424156850879,653,1
80.8972797793107,654,1
81.6618720619793,655,1
82.171600250425,656,1
82.171600250425,657,1
81.6618720619793,658,1
81.6618720619793,659,1
82.4264643446479,660,1
82.6813284388707,661,1
82.171600250425,662,1
83.1910566273164,663,1
83.1910566273164,664,1
83.4459207215393,665,1
83.4459207215393,666,1
83.7007848157622,667,1
83.1910566273164,668,1
84.2105130042079,669,1
83.7007848157622,670,1
84.2105130042079,671,1
84.4653770984307,672,1
84.9751052868764,673,1
85.2299693810993,674,1
84.9751052868764,675,1
85.739697569545,676,1
85.2299693810993,677,1
85.2299693810993,678,1
85.9945616637678,679,1
86.5042898522136,680,1
85.9945616637678,681,1
86.5042898522136,682,1
86.7591539464364,683,1
86.2494257579907,684,1
86.7591539464364,685,1
87.0140180406593,686,1
87.0140180406593,687,1
87.523746229105,688,1
87.7786103233278,689,1
87.7786103233278,690,1
87.523746229105,691,1
87.523746229105,692,1
87.523746229105,693,1
88.5432026059964,694,1
88.7980667002192,695,1
88.2883385117735,696,1
89.0529307944421,697,1
88.5432026059964,698,1
88.7980667002192,699,1
89.0529307944421,700,1
89.8175230771107,701,1
89.8175230771107,702,1
89.307794888665,703,1
89.8175230771107,704,1
89.8175230771107,705,1
89.8175230771107,706,1
90.0723871713335,707,1
90.5821153597792,708,1
90.5821153597792,709,1
91.091843548225,710,1
90.8369794540021,711,1
90.8369794540021,712,1
90.8369794540021,713,1
91.6015717366707,714,1
92.1112999251164,715,1
91.6015717366707,716,1
92.1112999251164,717,1
91.6015717366707,718,1
92.1112999251164,719,1
92.6210281135621,720,1
92.875892207785,721,1
92.3661640193392,722,1
92.6210281135621,723,1
93.3856203962307,724,1
92.6210281135621,725,1
93.1307563020078,726,1
93.6404844904535,727,1
93.8953485846764,728,1
94.1502126788992,729,1
94.4050767731221,730,1
94.4050767731221,731,1
94.4050767731221,732,1
94.6599408673449,733,1
94.1502126788992,734,1
95.1696690557906,735,1
95.1696690557906,736,1
94.6599408673449,737,1
95.1696690557906,738,1
94.9148049615678,739,1
95.9342613384592,740,1
96.4439895269049,741,1
95.6793972442364,742,1
95.6793972442364,743,1
95.9342613384592,744,1
96.6988536211278,745,1
96.6988536211278,746,1
96.6988536211278,747,1
96.6988536211278,748,1
97.2085818095735,749,1
96.9537177153506,750,1
97.4634459037963,751,1
97.4634459037963,752,1
97.2085818095735,753,1
97.4634459037963,754,1
97.4634459037963,755,1
97.7183099980192,756,1
97.7183099980192,757,1
98.4829022806878,758,1
98.4829022806878,759,1
98.4829022806878,760,1
98.9926304691335,761,1
98.4829022806878,762,1
98.7377663749106,763,1
99.2474945633563,764,1
99.757222751802,765,1
99.2474945633563,766,1
100.012086846025,767,1
99.5023586575792,768,1
99.757222751802,769,1
99.757222751802,770,1
99.757222751802,771,1
100.521815034471,772,1
100.266950940248,773,1
100.266950940248,774,1
100.266950940248,775,1
100.649247081582,776,1
100.521815034471,777,1
100.649247081582,778,1
101.286407317139,779,1
101.413839364251,780,1
101.541271411362,781,1
101.541271411362,782,1
101.286407317139,783,1
101.541271411362,784,1
101.541271411362,785,1
101.541271411362,786,1
101.796135505585,787,1
102.560727788253,788,1
102.050999599808,789,1
102.050999599808,790,1
102.815591882476,791,1
103.070455976699,792,1
102.815591882476,793,1
102.815591882476,794,1
103.580184165145,795,1
103.325320070922,796,1
103.070455976699,797,1
103.325320070922,798,1
104.089912353591,799,1
103.580184165145,800,1
104.089912353591,801,1
104.599640542036,802,1
104.089912353591,803,1
104.089912353591,804,1
104.599640542036,805,1
104.344776447813,806,1
104.599640542036,807,1
104.854504636259,808,1
105.364232824705,809,1
105.109368730482,810,1
105.873961013151,811,1
105.873961013151,812,1
105.619096918928,813,1
105.873961013151,814,1
106.383689201596,815,1
106.383689201596,816,1
106.638553295819,817,1
106.128825107373,818,1
106.383689201596,819,1
106.893417390042,820,1
106.638553295819,821,1
106.893417390042,822,1
106.893417390042,823,1
107.148281484265,824,1
107.658009672711,825,1
107.148281484265,826,1
107.658009672711,827,1
107.912873766933,828,1
108.167737861156,829,1
107.912873766933,830,1
108.422601955379,831,1
108.167737861156,832,1
108.422601955379,833,1
108.422601955379,834,1
108.932330143825,835,1
108.677466049602,836,1
109.442058332271,837,1
108.677466049602,838,1
109.696922426493,839,1
109.696922426493,840,1
109.187194238048,841,1
109.951786520716,842,1
109.442058332271,843,1
110.461514709162,844,1
110.461514709162,845,1
109.696922426493,846,1
110.461514709162,847,1
110.461514709162,848,1
110.971242897608,849,1
110.206650614939,850,1
110.971242897608,851,1
110.716378803385,852,1
111.480971086053,853,1
111.226106991831,854,1
111.226106991831,855,1
111.735835180276,856,1
111.990699274499,857,1
111.480971086053,858,1
112.245563368722,859,1
111.735835180276,860,1
112.500427462945,861,1
111.990699274499,862,1
112.500427462945,863,1
112.245563368722,864,1
113.010155651391,865,1
113.010155651391,866,1
113.265019745613,867,1
113.010155651391,868,1
113.010155651391,869,1
113.519883839836,870,1
113.265019745613,871,1
113.265019745613,872,1
113.519883839836,873,1
114.029612028282,874,1
113.519883839836,875,1
113.519883839836,876,1
114.029612028282,877,1
114.539340216728,878,1
114.539340216728,879,1
114.029612028282,880,1
114.79420431095,881,1
114.284476122505,882,1
114.79420431095,883,1
114.79420431095,884,1
114.79420431095,885,1
115.558796593619,886,1
114.79420431095,887,1
115.813660687842,888,1
115.558796593619,889,1
115.303932499396,890,1
115.813660687842,891,1
115.558796593619,892,1
116.323388876288,893,1
115.813660687842,894,0
115.558796593619,895,1
115.813660687842,896,1
116.068524782065,897,1
115.813660687842,898,1
117.087981158956,899,1
116.833117064733,900,0
116.833117064733,901,0
117.087981158956,902,0
116.57825297051,903,0
116.833117064733,904,0
116.833117064733,905,0
117.597709347402,906,0
116.833117064733,907,0
117.087981158956,908,0
117.087981158956,909,0
117.597709347402,910,0
117.597709347402,911,0
117.087981158956,912,0
117.597709347402,913,0
117.087981158956,914,0
117.597709347402,915,0
116.833117064733,916,0
117.597709347402,917,0
117.597709347402,918,0
116.57825297051,919,0
117.087981158956,920,0
116.57825297051,921,0
116.323388876288,922,0
116.57825297051,923,0
116.068524782065,924,0
117.087981158956,925,1
116.57825297051,926,0
116.833117064733,927,0
116.068524782065,928,0
116.833117064733,929,1
116.323388876288,930,0
115.813660687842,931,0
116.57825297051,932,1
115.558796593619,933,0
115.558796593619,934,1
115.558796593619,935,1
115.303932499396,936,1
115.813660687842,937,1
116.068524782065,938,1
115.303932499396,939,1
115.303932499396,940,1
115.813660687842,941,1
115.813660687842,942,1
115.813660687842,943,1
115.303932499396,944,1
115.049068405173,945,1
115.813660687842,946,1
116.068524782065,947,1
115.558796593619,948,1
116.068524782065,949,1
115.303932499396,950,1
116.068524782065,951,1
115.303932499396,952,1
116.323388876288,953,1
115.813660687842,954,0
116.068524782065,955,1
115.303932499396,956,1
116.068524782065,957,1
116.323388876288,958,1
115.813660687842,959,0
115.813660687842,960,1
116.57825297051,961,1
116.068524782065,962,0
116.323388876288,963,1
115.558796593619,964,0
116.068524782065,965,1
116.323388876288,966,1
116.068524782065,967,0
115.813660687842,968,1
116.068524782065,969,1
116.323388876288,970,1
116.323388876288,971,0
116.323388876288,972,0
116.833117064733,973,0
116.068524782065,974,0
116.068524782065,975,1
116.068524782065,976,1
116.57825297051,977,1
115.813660687842,978,0
116.323388876288,979,1
116.833117064733,980,0
116.068524782065,981,0
116.833117064733,982,1
116.068524782065,983,0
116.068524782065,984,1
115.813660687842,985,1
116.57825297051,986,1
116.57825297051,987,0
115.813660687842,988,0
116.323388876288,989,1
116.323388876288,990,0
115.813660687842,991,0
116.068524782065,992,1
116.323388876288,993,1
116.833117064733,994,0
115.813660687842,995,0
116.068524782065,996,1
116.068524782065,997,1
116.833117064733,998,1
115.813660687842,999,0
116.57825297051,1000,1
116.57825297051,1001,0
116.068524782065,1002,0
116.068524782065,1003,1
115.558796593619,1004,1
115.813660687842,1005,1
116.833117064733,1006,1
116.068524782065,1007,0
116.57825297051,1008,1
115.813660687842,1009,0
116.068524782065,1010,1
115.558796593619,1011,1
116.57825297051,1012,1
115.813660687842,1013,0
116.323388876288,1014,1
115.813660687842,1015,0
116.57825297051,1016,1
116.57825297051,1017,0
116.068524782065,1018,0
116.57825297051,1019,1
116.323388876288,1020,0
115.813660687842,1021,0
116.068524782065,1022,1
116.068524782065,1023,1
116.57825297051,1024,1
115.813660687842,1025,0
116.068524782065,1026,1
116.068524782065,1027,1
117.087981158956,1028,1
116.57825297051,1029,0
116.57825297051,1030,0
116.068524782065,1031,0
116.323388876288,1032,1
116.833117064733,1033,0
116.833117064733,1034,0
116.57825297051,1035,0
116.323388876288,1036,0
115.813660687842,1037,0
116.323388876288,1038,1
116.068524782065,1039,0
116.833117064733,1040,1
116.57825297051,1041,0
116.068524782065,1042,0
116.323388876288,1043,1
116.57825297051,1044,0
116.068524782065,1045,0
116.833117064733,1046,1
116.068524782065,1047,0
116.57825297051,1048,1
116.833117064733,1049,0
116.323388876288,1050,0
116.57825297051,1051,0
116.57825297051,1052,0
116.068524782065,1053,0
116.068524782065,1054,1
116.57825297051,1055,1
115.813660687842,1056,0
116.57825297051,1057,1
115.813660687842,1058,0
115.813660687842,1059,1
115.813660687842,1060,1
116.068524782065,1061,1
116.323388876288,1062,1
115.558796593619,1063,0
116.323388876288,1064,1
116.323388876288,1065,0
116.068524782065,1066,0
116.57825297051,1067,1
116.323388876288,1068,0
115.813660687842,1069,0
115.813660687842,1070,1
116.068524782065,1071,1
115.813660687842,1072,1
116.323388876288,1073,1
116.57825297051,1074,0
116.57825297051,1075,1
116.323388876288,1076,1
116.068524782065,1077,1
116.068524782065,1078,1
116.068524782065,1079,1
116.833117064733,1080,1
116.323388876288,1081,1
116.833117064733,1082,1
116.068524782065,1083,1
116.57825297051,1084,1
117.342845253179,1085,1
116.833117064733,1086,1
116.833117064733,1087,1
116.57825297051,1088,1
117.597709347402,1089,1
116.833117064733,1090,1
117.852573441625,1091,1
117.087981158956,1092,1
117.342845253179,1093,1
117.852573441625,1094,1
117.342845253179,1095,1
118.107437535848,1096,1
117.852573441625,1097,1
118.36230163007,1098,1
118.36230163007,1099,1
118.617165724293,1100,1
118.617165724293,1101,1
118.872029818516,1102,1
118.872029818516,1103,1
118.36230163007,1104,1
119.381758006962,1105,1
118.872029818516,1106,1
118.872029818516,1107,1
118.872029818516,1108,1
119.891486195408,1109,1
119.126893912739,1110,1
119.636622101185,1111,1
119.381758006962,1112,1
120.401214383853,1113,1
120.656078478076,1114,1
120.401214383853,1115,1
119.891486195408,1116,1
120.656078478076,1117,1
120.401214383853,1118,1
120.401214383853,1119,1
121.420670760745,1120,1
120.910942572299,1121,1
121.165806666522,1122,1
121.165806666522,1123,1
121.165806666522,1124,1
122.185263043413,1125,1
121.675534854968,1126,1
121.675534854968,1127,1
121.675534854968,1128,1
122.185263043413,1129,1
122.185263043413,1130,1
123.204719420305,1131,1
122.694991231859,1132,1
123.459583514528,1133,1
122.949855326082,1134,1
123.204719420305,1135,1
122.949855326082,1136,1
123.459583514528,1137,1
123.459583514528,1138,1
124.224175797196,1139,1
123.969311702973,1140,1
123.71444760875,1141,1
123.969311702973,1142,1
124.733903985642,1143,1
124.224175797196,1144,1
124.479039891419,1145,1
125.243632174088,1146,1
124.733903985642,1147,1
125.243632174088,1148,1
125.49849626831,1149,1
125.243632174088,1150,1
125.243632174088,1151,1
125.49849626831,1152,1
126.263088550979,1153,1
125.753360362533,1154,1
126.517952645202,1155,1
126.772816739425,1156,1
126.263088550979,1157,1
126.517952645202,1158,1
126.263088550979,1159,1
126.772816739425,1160,1
126.772816739425,1161,1
126.772816739425,1162,1
127.537409022093,1163,1
127.792273116316,1164,1
127.28254492787,1165,1
128.047137210539,1166,1
127.537409022093,1167,1
127.28254492787,1168,1
128.302001304762,1169,1
127.537409022093,1170,1
128.556865398985,1171,1
128.556865398985,1172,1
128.811729493208,1173,1
128.811729493208,1174,1
128.302001304762,1175,1
128.556865398985,1176,1
128.556865398985,1177,1
128.556865398985,1178,1
129.321457681653,1179,1
129.321457681653,1180,1
129.576321775876,1181,1
129.321457681653,1182,1
129.321457681653,1183,1
130.086049964322,1184,1
130.340914058545,1185,1
130.340914058545,1186,1
130.086049964322,1187,1
130.340914058545,1188,1
131.105506341213,1189,1
131.105506341213,1190,1
131.360370435436,1191,1
130.85064224699,1192,1
131.105506341213,1193,1
131.870098623882,1194,1
131.360370435436,1195,1
131.870098623882,1196,1
132.124962718105,1197,1
131.360370435436,1198,1
132.379826812327,1199,1
132.63469090655,1200,1
132.379826812327,1201,1
131.870098623882,1202,1
132.63469090655,1203,1
132.889555000773,1204,1
132.889555000773,1205,1
132.124962718105,1206,1
132.63469090655,1207,1
133.399283189219,1208,1
133.399283189219,1209,1
133.654147283442,1210,1
133.144419094996,1211,1
133.399283189219,1212,1
133.909011377665,1213,1
134.41873956611,1214,1
133.654147283442,1215,1
133.909011377665,1216,1
133.909011377665,1217,1
134.41873956611,1218,1
134.928467754556,1219,1
134.163875471887,1220,1
134.163875471887,1221,1
135.183331848779,1222,1
134.928467754556,1223,1
134.673603660333,1224,1
134.928467754556,1225,1
135.947924131447,1226,1
135.438195943002,1227,1
135.947924131447,1228,1
135.438195943002,1229,1
135.947924131447,1230,1
135.693060037225,1231,1
136.457652319893,1232,1
136.20278822567,1233,1
136.457652319893,1234,1
136.712516414116,1235,1
136.20278822567,1236,1
136.20278822567,1237,1
136.712516414116,1238,1
136.712516414116,1239,1
137.222244602562,1240,1
136.457652319893,1241,1
136.967380508339,1242,1
136.712516414116,1243,1
137.731972791007,1244,1
137.222244602562,1245,1
137.98683688523,1246,1
137.222244602562,1247,1
137.731972791007,1248,1
137.731972791007,1249,1
137.731972791007,1250,1
138.241700979453,1251,1
138.496565073676,1252,1
138.751429167899,1253,1
138.496565073676,1254,1
138.496565073676,1255,1
138.496565073676,1256,1
139.261157356345,1257,1
139.516021450567,1258,1
