"t","relay","T"
1130,1,122.185263043413
1131,1,123.204719420305
1132,1,122.694991231859
1133,1,123.459583514528
1134,1,122.949855326082
1135,1,123.204719420305
1136,1,122.949855326082
1137,1,123.459583514528
1138,1,123.459583514528
1139,1,124.224175797196
1140,1,123.969311702973
1141,1,123.71444760875
1142,1,123.969311702973
1143,1,124.733903985642
1144,1,124.224175797196
1145,1,124.479039891419
1146,1,125.243632174088
1147,1,124.733903985642
1148,1,125.243632174088
1149,1,125.49849626831
1150,1,125.243632174088
1151,1,125.243632174088
1152,1,125.49849626831
1153,1,126.263088550979
1154,1,125.753360362533
1155,1,126.517952645202
1156,1,126.772816739425
1157,1,126.263088550979
1158,1,126.517952645202
1159,1,126.263088550979
1160,1,126.772816739425
1161,1,126.772816739425
1162,1,126.772816739425
1163,1,127.537409022093
1164,1,127.792273116316
1165,1,127.28254492787
1166,1,128.047137210539
1167,1,127.537409022093
1168,1,127.28254492787
1169,1,128.302001304762
1170,1,127.537409022093
1171,1,128.556865398985
1172,1,128.556865398985
1173,1,128.811729493208
1174,1,128.811729493208
1175,1,128.302001304762
1176,1,128.556865398985
1177,1,128.556865398985
1178,1,128.556865398985
1179,1,129.321457681653
1180,1,129.321457681653
1181,1,129.576321775876
1182,1,129.321457681653
1183,1,129.321457681653
1184,1,130.086049964322
1185,1,130.340914058545
1186,1,130.340914058545
1187,1,130.086049964322
1188,1,130.340914058545
1189,1,131.105506341213
1190,1,131.105506341213
1191,1,131.360370435436
1192,1,130.85064224699
1193,1,131.105506341213
1194,1,131.870098623882
1195,1,131.360370435436
1196,1,131.870098623882
1197,1,132.124962718105
1198,1,131.360370435436
1199,1,132.379826812327
1200,1,132.63469090655
1201,1,132.379826812327
1202,1,131.870098623882
1203,1,132.63469090655
1204,1,132.889555000773
1205,1,132.889555000773
1206,1,132.124962718105
1207,1,132.63469090655
1208,1,133.399283189219
1209,1,133.399283189219
1210,1,133.654147283442
1211,1,133.144419094996
1212,1,133.399283189219
1213,1,133.909011377665
1214,1,134.41873956611
1215,1,133.654147283442
1216,1,133.909011377665
1217,1,133.909011377665
1218,1,134.41873956611
1219,1,134.928467754556
1220,1,134.163875471887
1221,1,134.163875471887
1222,1,135.183331848779
1223,1,134.928467754556
1224,1,134.673603660333
1225,1,134.928467754556
1226,1,135.947924131447
1227,1,135.438195943002
1228,1,135.947924131447
1229,1,135.438195943002
1230,1,135.947924131447
1231,1,135.693060037225
1232,1,136.457652319893
1233,1,136.20278822567
1234,1,136.457652319893
1235,1,136.712516414116
1236,1,136.20278822567
1237,1,136.20278822567
1238,1,136.712516414116
1239,1,136.712516414116
1240,1,137.222244602562
1241,1,136.457652319893
1242,1,136.967380508339
1243,1,136.712516414116
1244,1,137.731972791007
1245,1,137.222244602562
1246,1,137.98683688523
1247,1,137.222244602562
1248,1,137.731972791007
1249,1,137.731972791007
1250,1,137.731972791007
1251,1,138.241700979453
1252,1,138.496565073676
1253,1,138.751429167899
1254,1,138.496565073676
1255,1,138.496565073676
1256,1,138.496565073676
1257,1,139.261157356345
1258,1,139.516021450567
1259,1,139.006293262122
1260,1,139.516021450567
1261,1,139.006293262122
1262,1,139.261157356345
1263,1,140.025749639013
1264,1,139.516021450567
1265,1,139.77088554479
1266,1,140.025749639013
1267,1,140.025749639013
1268,1,140.025749639013
1269,1,140.025749639013
1270,1,140.280613733236
1271,1,140.535477827459
1272,1,141.300070110127
1273,1,140.790341921682
1274,1,140.535477827459
1275,1,141.55493420435
1276,1,141.045206015905
1277,1,141.045206015905
1278,1,141.809798298573
1279,1,141.55493420435
1280,1,141.55493420435
1281,1,141.55493420435
1282,1,141.55493420435
1283,1,141.55493420435
1284,1,141.809798298573
1285,1,142.319526487019
1286,1,142.829254675465
1287,1,142.574390581242
1288,1,142.574390581242
1289,1,142.319526487019
1290,1,142.064662392796
1291,1,142.829254675465
1292,1,142.319526487019
1293,1,143.084118769687
1294,1,142.829254675465
1295,1,143.33898286391
1296,1,143.33898286391
1297,1,142.829254675465
1298,1,143.593846958133
1299,1,143.33898286391
1300,1,144.103575146579
1301,1,143.593846958133
1302,1,144.103575146579
1303,1,143.848711052356
1304,1,144.613303335025
1305,1,144.103575146579
1306,1,144.358439240802
1307,1,144.868167429247
1308,1,145.12303152347
1309,1,144.358439240802
1310,1,144.358439240802
1311,1,144.358439240802
1312,1,144.868167429247
1313,1,145.377895617693
1314,1,144.868167429247
1315,1,145.12303152347
1316,1,145.377895617693
1317,1,145.887623806139
1318,1,146.142487900362
1319,1,145.887623806139
1320,1,146.397351994585
1321,1,145.632759711916
1322,1,145.887623806139
1323,1,146.397351994585
1324,1,146.652216088807
1325,1,146.142487900362
1326,1,146.397351994585
1327,1,146.142487900362
1328,1,146.652216088807
1329,1,146.397351994585
1330,1,146.652216088807
1331,1,147.416808371476
1332,1,147.416808371476
1333,1,147.671672465699
1334,1,147.161944277253
1335,1,147.926536559922
1336,1,147.671672465699
1337,1,147.161944277253
1338,1,147.416808371476
1339,1,147.671672465699
1340,1,147.671672465699
1341,1,147.671672465699
1342,1,147.926536559922
1343,1,148.181400654145
1344,1,148.69112884259
1345,1,148.436264748367
1346,1,148.436264748367
1347,1,148.181400654145
1348,1,148.945992936813
1349,1,149.200857031036
1350,1,149.200857031036
1351,1,149.200857031036
1352,1,148.945992936813
1353,1,149.200857031036
1354,1,149.200857031036
1355,1,149.965449313705
1356,1,149.965449313705
1357,1,149.455721125259
1358,1,149.710585219482
1359,1,149.965449313705
1360,1,150.47517750215
1361,1,149.710585219482
1362,1,149.965449313705
1363,1,150.730041596373
1364,1,150.730041596373
1365,1,150.730041596373
1366,1,150.984905690596
1367,1,150.47517750215
1368,1,150.730041596373
1369,1,151.239769784819
1370,1,150.984905690596
1371,1,151.494633879042
1372,1,151.239769784819
1373,1,150.984905690596
1374,1,151.239769784819
1375,1,151.749497973264
1376,1,152.004362067487
1377,1,152.004362067487
1378,1,152.004362067487
1379,1,152.25922616171
1380,1,151.749497973264
1381,1,152.514090255933
1382,1,152.768954350156
1383,1,152.004362067487
1384,1,152.768954350156
1385,1,153.023818444379
1386,1,153.023818444379
1387,1,152.514090255933
1388,1,152.514090255933
1389,1,152.514090255933
1390,1,153.278682538602
1391,1,153.023818444379
1392,1,153.278682538602
1393,1,153.278682538602
1394,1,153.533546632824
1395,1,153.788410727047
1396,1,153.278682538602
1397,1,153.788410727047
1398,1,154.298138915493
1399,1,153.788410727047
1400,1,154.298138915493
1401,1,154.298138915493
1402,1,154.04327482127
1403,1,153.788410727047
1404,1,154.553003009716
1405,1,154.807867103939
1406,1,155.062731198162
1407,1,154.298138915493
1408,1,154.807867103939
1409,1,154.553003009716
1410,1,154.807867103939
1411,1,155.317595292384
1412,1,154.807867103939
1413,1,155.062731198162
1414,1,155.572459386607
1415,1,155.317595292384
1416,1,155.317595292384
1417,1,155.82732348083
1418,1,156.082187575053
1419,1,155.572459386607
1420,1,156.337051669276
1421,1,155.82732348083
1422,1,156.337051669276
1423,1,156.591915763499
1424,1,156.591915763499
1425,1,156.082187575053
1426,1,157.101643951944
1427,0,156.591915763499
1428,1,156.846779857722
1429,1,156.591915763499
1430,1,157.356508046167
1431,0,156.846779857722
1432,1,156.846779857722
1433,1,157.101643951944
1434,0,157.356508046167
1435,0,157.101643951944
1436,0,157.356508046167
1437,0,157.866236234613
1438,0,157.101643951944
1439,0,157.866236234613
1440,0,157.866236234613
1441,0,157.61137214039
1442,0,157.61137214039
1443,0,157.356508046167
1444,0,157.101643951944
1445,0,156.846779857722
1446,1,157.101643951944
1447,0,156.846779857722
1448,1,157.356508046167
1449,0,157.101643951944
1450,0,157.101643951944
1451,0,156.591915763499
1452,1,157.101643951944
1453,0,156.337051669276
1454,1,157.101643951944
1455,0,156.337051669276
1456,1,156.846779857722
1457,1,156.846779857722
1458,1,157.101643951944
1459,0,156.082187575053
1460,1,156.591915763499
1461,1,156.591915763499
1462,1,156.846779857722
1463,1,156.337051669276
1464,1,156.846779857722
1465,1,155.82732348083
1466,1,156.082187575053
1467,1,156.082187575053
1468,1,156.591915763499
1469,1,156.082187575053
1470,1,155.82732348083
1471,1,156.591915763499
1472,1,155.82732348083
1473,1,156.082187575053
1474,1,156.591915763499
1475,1,156.082187575053
1476,1,156.591915763499
1477,1,156.591915763499
1478,1,156.846779857722
1479,1,155.82732348083
1480,1,156.337051669276
1481,1,156.846779857722
1482,1,156.337051669276
1483,1,156.591915763499
1484,1,156.846779857722
1485,1,156.846779857722
1486,1,157.356508046167
1487,0,156.846779857722
1488,1,156.591915763499
1489,1,157.101643951944
1490,0,156.846779857722
1491,1,157.61137214039
1492,0,157.101643951944
1493,0,157.356508046167
1494,0,156.846779857722
1495,1,157.101643951944
1496,0,157.356508046167
1497,0,157.356508046167
1498,0,157.356508046167
1499,0,157.101643951944
1500,0,157.356508046167
1501,0,156.846779857722
1502,1,156.846779857722
1503,1,156.846779857722
1504,1,157.356508046167
1505,0,156.846779857722
1506,1,157.356508046167
1507,0,157.356508046167
1508,0,157.101643951944
1509,0,156.591915763499
1510,1,157.101643951944
1511,0,156.337051669276
1512,1,157.356508046167
1513,0,156.337051669276
1514,1,157.101643951944
1515,0,156.846779857722
1516,1,156.846779857722
1517,1,156.846779857722
1518,1,156.846779857722
1519,1,156.082187575053
1520,1,156.846779857722
1521,1,156.082187575053
1522,1,156.846779857722
1523,1,156.082187575053
1524,1,156.846779857722
1525,1,156.082187575053
1526,1,156.846779857722
1527,1,156.846779857722
1528,1,156.846779857722
1529,1,156.082187575053
1530,1,157.101643951944
1531,0,156.337051669276
1532,1,157.101643951944
1533,0,156.846779857722
1534,1,156.082187575053
1535,1,156.591915763499
1536,1,156.082187575053
1537,1,156.591915763499
1538,1,156.591915763499
1539,1,157.101643951944
1540,0,156.846779857722
1541,1,156.337051669276
1542,1,156.846779857722
1543,1,156.846779857722
1544,1,156.337051669276
1545,1,156.337051669276
1546,1,156.846779857722
1547,1,156.591915763499
1548,1,156.591915763499
1549,1,156.846779857722
1550,1,157.101643951944
1551,0,156.337051669276
1552,1,156.846779857722
1553,1,156.846779857722
1554,1,156.591915763499
1555,1,156.591915763499
1556,1,157.101643951944
1557,0,156.591915763499
1558,1,157.356508046167
1559,0,157.101643951944
1560,0,156.591915763499
1561,1,157.356508046167
1562,0,156.591915763499
1563,1,156.846779857722
1564,1,157.101643951944
1565,0,157.61137214039
1566,0,156.846779857722
1567,1,156.846779857722
1568,1,156.846779857722
1569,1,157.356508046167
1570,0,157.356508046167
1571,0,156.846779857722
1572,1,157.101643951944
1573,0,157.101643951944
1574,0,156.846779857722
1575,1,157.356508046167
1576,0,156.846779857722
1577,1,157.101643951944
1578,0,156.846779857722
1579,1,157.61137214039
1580,0,157.101643951944
1581,0,156.591915763499
1582,1,157.61137214039
1583,0,157.101643951944
1584,0,156.591915763499
1585,1,157.101643951944
1586,0,156.591915763499
1587,1,157.356508046167
1588,0,157.356508046167
1589,0,157.356508046167
1590,0,157.101643951944
1591,0,156.591915763499
1592,1,156.846779857722
1593,1,156.591915763499
1594,1,157.356508046167
1595,0,156.591915763499
1596,1,156.591915763499
1597,1,157.101643951944
1598,0,156.337051669276
1599,1,156.337051669276
1600,1,156.846779857722
1601,1,156.337051669276
1602,1,156.591915763499
1603,1,157.101643951944
1604,0,156.846779857722
1605,1,156.591915763499
1606,1,156.337051669276
1607,1,156.337051669276
1608,1,156.591915763499
1609,1,156.846779857722
1610,1,156.591915763499
1611,1,157.101643951944
1612,1,156.846779857722
1613,1,156.591915763499
1614,1,157.101643951944
1615,1,157.356508046167
1616,1,157.101643951944
1617,1,157.101643951944
1618,1,156.846779857722
1619,1,157.101643951944
1620,1,157.356508046167
1621,1,157.61137214039
1622,1,157.866236234613
1623,1,157.61137214039
1624,1,157.356508046167
1625,1,158.121100328836
1626,1,158.121100328836
1627,1,158.375964423059
1628,1,157.61137214039
1629,1,158.375964423059
1630,1,157.866236234613
1631,1,157.866236234613
1632,1,158.375964423059
1633,1,158.630828517282
1634,1,158.630828517282
1635,1,159.140556705727
1636,1,159.140556705727
1637,1,158.630828517282
1638,1,158.885692611504
1639,1,159.650284894173
1640,1,159.650284894173
1641,1,159.650284894173
1642,1,159.650284894173
1643,1,159.650284894173
1644,1,159.39542079995
1645,1,159.39542079995
1646,1,160.160013082619
1647,1,159.650284894173
1648,1,159.650284894173
1649,1,159.905148988396
1650,1,160.160013082619
1651,1,160.414877176842
1652,1,160.414877176842
1653,1,160.414877176842
1654,1,160.414877176842
1655,1,160.669741271064
1656,1,161.434333553733
1657,1,161.434333553733
1658,1,161.689197647956
1659,1,161.434333553733
1660,1,161.434333553733
1661,1,161.434333553733
1662,1,162.198925836402
1663,1,162.198925836402
1664,1,161.944061742179
1665,1,162.453789930624
1666,1,162.198925836402
1667,1,162.708654024847
1668,1,162.708654024847
1669,1,162.708654024847
1670,1,163.218382213293
1671,1,162.96351811907
1672,1,162.96351811907
1673,1,163.218382213293
1674,1,162.96351811907
1675,1,162.96351811907
1676,1,163.728110401739
1677,1,163.218382213293
1678,1,163.473246307516
1679,1,163.473246307516
1680,1,163.982974495962
1681,1,163.728110401739
1682,1,164.492702684407
1683,1,164.74756677863
1684,1,163.982974495962
1685,1,164.492702684407
1686,1,164.492702684407
1687,1,164.492702684407
1688,1,164.74756677863
1689,1,164.74756677863
1690,1,165.512159061299
1691,1,165.257294967076
1692,1,165.002430872853
1693,1,165.002430872853
1694,1,165.767023155522
1695,1,165.257294967076
1696,1,165.257294967076
1697,1,165.257294967076
1698,1,165.512159061299
1699,1,166.021887249744
1700,1,166.53161543819
1701,1,166.53161543819
1702,1,166.021887249744
1703,1,166.53161543819
1704,1,166.021887249744
1705,1,166.786479532413
1706,1,166.786479532413
1707,1,166.276751343967
1708,1,166.786479532413
1709,1,166.786479532413
1710,1,167.551071815082
1711,1,167.551071815082
1712,1,167.041343626636
1713,1,167.805935909304
1714,1,167.296207720859
1715,1,168.060800003527
1716,1,167.551071815082
1717,1,167.551071815082
1718,1,167.805935909304
1719,1,167.805935909304
1720,1,168.060800003527
1721,1,168.570528191973
1722,1,168.570528191973
1723,1,168.570528191973
1724,1,168.060800003527
1725,1,168.31566409775
1726,1,168.570528191973
1727,1,169.080256380419
1728,1,169.080256380419
1729,1,168.570528191973
1730,1,168.825392286196
1731,1,169.335120474642
1732,1,169.589984568864
1733,1,169.080256380419
1734,1,169.335120474642
1735,1,170.09971275731
1736,1,169.589984568864
1737,1,169.589984568864
1738,1,169.589984568864
1739,1,170.09971275731
1740,1,170.354576851533
1741,1,169.844848663087
1742,1,170.864305039979
1743,1,170.482008898644
1744,1,170.09971275731
1745,1,170.354576851533
1746,1,170.609440945756
1747,1,170.609440945756
1748,1,170.736872992867
1749,1,170.864305039979
1750,1,170.609440945756
1751,1,171.119169134201
1752,1,170.864305039979
1753,1,170.864305039979
1754,1,171.628897322647
1755,1,171.501465275536
1756,1,171.374033228424
1757,1,172.138625511093
1758,1,172.138625511093
1759,1,172.138625511093
1760,1,172.138625511093
1761,1,172.393489605316
1762,1,172.138625511093
1763,1,172.393489605316
1764,1,171.88376141687
1765,1,172.648353699539
1766,1,172.903217793761
1767,1,172.648353699539
1768,1,172.648353699539
1769,1,172.903217793761
1770,1,172.648353699539
1771,1,172.648353699539
1772,1,173.412945982207
1773,1,173.158081887984
1774,1,172.903217793761
1775,1,173.66781007643
1776,1,173.922674170653
1777,1,173.922674170653
1778,1,174.177538264876
1779,1,173.66781007643
1780,1,173.922674170653
1781,1,174.432402359099
1782,1,173.922674170653
1783,1,174.432402359099
1784,1,173.922674170653
1785,1,173.922674170653
1786,1,174.687266453321
1787,1,174.432402359099
1788,1,174.942130547544
1789,1,174.432402359099
1790,1,175.196994641767
1791,1,175.196994641767
1792,1,175.196994641767
1793,1,175.196994641767
1794,1,174.687266453321
1795,1,175.706722830213
1796,1,175.196994641767
1797,1,175.706722830213
1798,1,175.961586924436
1799,1,175.706722830213
1800,1,175.706722830213
1801,1,175.961586924436
1802,1,175.961586924436
1803,1,175.961586924436
1804,1,175.706722830213
1805,1,176.471315112881
1806,1,175.961586924436
1807,1,176.471315112881
1808,1,176.726179207104
1809,1,175.961586924436
1810,1,176.981043301327
1811,1,176.471315112881
1812,1,176.471315112881
1813,1,176.726179207104
1814,1,176.726179207104
1815,1,177.23590739555
1816,1,176.981043301327
1817,1,177.23590739555
1818,1,177.490771489773
1819,1,177.490771489773
1820,1,177.745635583996
1821,1,177.745635583996
1822,1,178.000499678219
1823,1,178.255363772441
1824,1,177.490771489773
1825,1,177.490771489773
1826,1,177.490771489773
1827,1,177.490771489773
1828,1,177.490771489773
1829,1,178.510227866664
1830,1,177.745635583996
1831,1,178.255363772441
1832,1,178.765091960887
1833,1,178.765091960887
1834,1,178.510227866664
1835,1,178.765091960887
1836,1,179.274820149333
1837,1,179.274820149333
1838,1,178.765091960887
1839,1,178.765091960887
1840,1,179.274820149333
1841,1,179.01995605511
1842,1,179.784548337779
1843,1,179.274820149333
1844,1,179.529684243556
1845,1,179.529684243556
1846,1,180.039412432001
1847,1,179.784548337779
1848,1,179.784548337779
1849,1,180.039412432001
1850,1,179.529684243556
1851,1,180.039412432001
1852,1,180.549140620447
1853,1,180.039412432001
1854,1,180.549140620447
1855,1,179.784548337779
1856,1,180.549140620447
1857,1,180.80400471467
1858,1,180.294276526224
1859,1,180.80400471467
1860,1,180.80400471467
1861,1,180.549140620447
1862,1,180.549140620447
1863,1,180.294276526224
1864,1,180.80400471467
1865,1,181.058868808893
1866,1,181.058868808893
1867,1,181.058868808893
1868,1,180.549140620447
1869,1,181.313732903116
1870,1,181.058868808893
1871,1,181.568596997339
1872,1,181.058868808893
1873,1,181.313732903116
1874,1,181.313732903116
1875,1,181.823461091561
1876,1,181.568596997339
1877,1,181.568596997339
1878,1,181.823461091561
1879,1,182.333189280007
1880,1,181.823461091561
1881,1,181.823461091561
1882,1,182.58805337423
1883,1,182.58805337423
1884,1,182.58805337423
1885,1,182.333189280007
1886,1,182.58805337423
1887,1,182.842917468453
1888,1,182.58805337423
1889,1,182.842917468453
1890,1,183.352645656899
1891,1,183.607509751121
1892,1,183.607509751121
1893,1,183.862373845344
1894,1,183.862373845344
1895,1,183.862373845344
1896,1,183.352645656899
1897,1,183.607509751121
1898,1,183.352645656899
1899,1,183.607509751121
1900,1,183.352645656899
1901,1,183.607509751121
1902,1,184.37210203379
1903,1,183.862373845344
1904,1,183.862373845344
1905,1,184.626966128013
1906,1,184.117237939567
1907,1,184.626966128013
1908,1,184.117237939567
1909,1,184.881830222236
1910,1,184.117237939567
1911,1,185.136694316459
1912,1,184.881830222236
1913,1,184.881830222236
1914,1,185.391558410681
1915,1,185.391558410681
1916,1,185.391558410681
1917,1,185.391558410681
1918,1,185.646422504904
1919,1,185.136694316459
1920,1,184.881830222236
1921,1,185.136694316459
1922,1,185.901286599127
1923,1,185.901286599127
1924,1,185.391558410681
1925,1,186.15615069335
1926,1,185.646422504904
1927,1,186.411014787573
1928,1,185.901286599127
1929,1,186.665878881796
1930,1,186.15615069335
1931,1,186.15615069335
1932,1,186.411014787573
1933,1,186.411014787573
1934,1,186.15615069335
1935,1,186.920742976019
1936,1,187.175607070241
1937,1,186.920742976019
1938,1,186.920742976019
1939,1,186.920742976019
1940,1,186.920742976019
1941,1,187.175607070241
1942,1,187.430471164464
1943,1,187.175607070241
1944,1,187.685335258687
1945,1,187.94019935291
1946,1,187.94019935291
1947,1,187.430471164464
1948,1,187.94019935291
1949,1,187.685335258687
1950,1,188.195063447133
1951,1,188.195063447133
1952,1,188.195063447133
1953,1,188.449927541356
1954,1,188.449927541356
1955,1,188.195063447133
1956,1,188.449927541356
1957,1,188.704791635579
1958,1,188.195063447133
1959,1,188.449927541356
1960,1,188.449927541356
1961,1,188.704791635579
1962,1,188.449927541356
1963,1,188.959655729801
1964,1,188.704791635579
1965,1,188.959655729801
1966,1,189.469383918247
1967,1,189.72424801247
1968,1,188.959655729801
1969,1,189.214519824024
1970,1,189.214519824024
1971,1,189.72424801247
1972,1,189.72424801247
1973,1,189.469383918247
1974,1,189.72424801247
1975,1,189.469383918247
1976,1,189.979112106693
1977,1,189.469383918247
1978,1,189.72424801247
1979,1,189.72424801247
1980,1,189.72424801247
1981,1,190.233976200916
1982,1,189.72424801247
1983,1,190.488840295138
1984,1,190.488840295138
1985,1,189.979112106693
1986,1,190.233976200916
1987,1,190.488840295138
1988,1,190.488840295138
1989,1,190.488840295138
1990,1,190.743704389361
1991,1,191.253432577807
1992,1,191.253432577807
1993,1,191.50829667203
1994,1,191.253432577807
1995,1,191.50829667203
1996,1,190.998568483584
1997,1,191.50829667203
1998,1,191.763160766253
1999,1,191.763160766253
2000,1,191.253432577807
2001,1,192.018024860476
2002,1,191.50829667203
2003,1,191.50829667203
2004,1,192.018024860476
2005,1,192.272888954699
2006,1,191.763160766253
2007,1,192.527753048921
2008,1,192.272888954699
2009,1,192.782617143144
2010,1,192.782617143144
2011,1,193.037481237367
2012,1,193.037481237367
2013,1,192.527753048921
2014,1,192.782617143144
2015,1,192.527753048921
2016,1,193.037481237367
2017,1,193.29234533159
2018,1,192.782617143144
2019,1,193.037481237367
2020,1,192.782617143144
2021,1,193.29234533159
2022,1,192.782617143144
2023,1,193.037481237367
2024,1,193.802073520036
2025,1,193.29234533159
2026,1,193.29234533159
2027,1,193.29234533159
2028,1,194.056937614258
2029,1,194.056937614258
2030,1,194.311801708481
2031,1,194.311801708481
2032,1,194.311801708481
2033,1,194.311801708481
2034,1,194.056937614258
2035,1,194.566665802704
2036,1,194.821529896927
2037,1,194.821529896927
2038,1,194.821529896927
2039,1,194.056937614258
2040,1,194.821529896927
2041,1,194.566665802704
2042,1,194.566665802704
2043,1,194.311801708481
2044,1,194.566665802704
2045,1,195.07639399115
2046,1,194.821529896927
2047,1,195.331258085373
2048,1,194.821529896927
2049,1,195.07639399115
2050,1,194.821529896927
2051,1,195.07639399115
2052,1,195.840986273818
2053,1,195.331258085373
2054,1,195.586122179596
2055,1,195.840986273818
2056,1,195.331258085373
2057,1,196.095850368041
2058,1,195.586122179596
2059,1,196.095850368041
2060,1,196.095850368041
2061,1,196.095850368041
2062,1,196.095850368041
2063,1,195.840986273818
2064,1,196.350714462264
2065,1,196.86044265071
2066,1,196.350714462264
2067,1,196.605578556487
2068,1,196.350714462264
2069,1,196.86044265071
2070,1,196.605578556487
2071,1,197.115306744933
2072,1,197.115306744933
2073,1,197.115306744933
2074,1,197.115306744933
2075,1,197.115306744933
2076,0,197.879899027601
2077,1,197.625034933378
2078,1,197.370170839156
2079,1,197.115306744933
2080,1,197.370170839156
2081,1,197.370170839156
2082,0,197.879899027601
2083,1,197.370170839156
2084,0,198.134763121824
2085,0,198.134763121824
2086,0,198.134763121824
2087,0,197.879899027601
2088,0,197.879899027601
2089,0,198.389627216047
2090,0,197.879899027601
2091,0,198.389627216047
2092,1,197.625034933378
2093,0,198.389627216047
2094,0,198.64449131027
2095,0,198.64449131027
2096,0,197.879899027601
2097,0,197.879899027601
2098,1,197.625034933378
2099,0,198.389627216047
2100,0,198.134763121824
2101,0,198.134763121824
2102,0,197.879899027601
2103,1,197.625034933378
2104,0,198.134763121824
2105,0,197.879899027601
2106,1,197.370170839156
2107,1,197.370170839156
2108,0,197.879899027601
2109,1,197.370170839156
2110,1,197.625034933378
2111,1,196.605578556487
2112,1,197.625034933378
2113,1,196.86044265071
2114,1,196.86044265071
2115,1,196.605578556487
2116,1,197.115306744933
2117,1,196.605578556487
2118,1,196.605578556487
2119,1,197.115306744933
2120,1,196.350714462264
2121,1,197.370170839156
2122,1,196.605578556487
2123,1,197.370170839156
2124,1,197.115306744933
2125,1,196.86044265071
2126,1,196.86044265071
2127,1,196.86044265071
2128,1,197.115306744933
2129,1,197.370170839156
2130,1,196.86044265071
2131,1,197.370170839156
2132,1,196.86044265071
2133,1,196.605578556487
2134,1,197.115306744933
2135,1,197.370170839156
2136,1,196.86044265071
2137,1,197.625034933378
2138,1,197.370170839156
2139,1,197.115306744933
2140,1,197.370170839156
2141,1,197.370170839156
2142,1,197.370170839156
2143,1,197.115306744933
2144,0,197.879899027601
2145,1,197.625034933378
2146,1,197.625034933378
2147,1,197.625034933378
2148,1,197.625034933378
2149,0,197.879899027601
2150,0,197.879899027601
2151,1,197.370170839156
2152,0,198.389627216047
2153,0,197.879899027601
2154,0,197.879899027601
2155,1,197.625034933378
2156,1,197.625034933378
2157,0,198.134763121824
2158,1,197.625034933378
2159,1,197.625034933378
2160,1,197.370170839156
2161,0,198.389627216047
2162,0,197.879899027601
2163,0,198.134763121824
2164,0,198.389627216047
2165,1,197.625034933378
2166,0,198.134763121824
2167,1,197.370170839156
2168,0,197.879899027601
2169,0,198.134763121824
2170,1,197.370170839156
2171,0,197.879899027601
2172,1,197.625034933378
2173,1,197.625034933378
2174,0,197.879899027601
2175,1,197.115306744933
2176,1,197.370170839156
2177,1,197.115306744933
2178,1,197.115306744933
2179,1,197.370170839156
2180,1,197.115306744933
2181,0,197.879899027601
2182,1,197.370170839156
2183,1,196.86044265071
2184,1,197.115306744933
2185,1,197.115306744933
2186,1,197.115306744933
2187,1,197.115306744933
2188,1,197.115306744933
2189,1,196.86044265071
2190,1,197.115306744933
2191,1,197.625034933378
2192,1,197.370170839156
2193,1,197.115306744933
2194,1,197.115306744933
2195,0,197.879899027601
2196,1,197.625034933378
2197,1,197.115306744933
2198,1,197.115306744933
2199,1,197.370170839156
2200,1,197.115306744933
2201,1,197.370170839156
2202,1,197.625034933378
2203,1,197.115306744933
2204,0,197.879899027601
2205,1,197.370170839156
2206,0,197.879899027601
2207,0,198.134763121824
2208,1,197.370170839156
2209,0,197.879899027601
2210,0,198.134763121824
2211,1,197.625034933378
2212,1,197.625034933378
2213,1,197.625034933378
2214,0,197.879899027601
2215,0,198.134763121824
