"t","relay","T"
2216,1,197.625034933378
2217,0,198.389627216047
2218,1,197.625034933378
2219,0,197.879899027601
2220,0,198.134763121824
2221,1,197.370170839156
2222,0,198.389627216047
2223,1,197.625034933378
2224,0,198.389627216047
2225,0,198.134763121824
2226,1,197.625034933378
2227,0,198.389627216047
2228,0,198.134763121824
2229,1,197.370170839156
2230,0,198.134763121824
2231,1,197.625034933378
2232,0,197.879899027601
2233,1,197.625034933378
2234,1,197.370170839156
2235,0,198.134763121824
2236,1,197.370170839156
2237,1,197.370170839156
2238,0,198.134763121824
2239,1,197.625034933378
2240,1,197.370170839156
2241,1,197.115306744933
2242,0,198.134763121824
2243,1,197.115306744933
2244,0,197.879899027601
2245,0,197.879899027601
2246,1,197.625034933378
2247,1,197.115306744933
2248,1,197.625034933378
2249,1,197.625034933378
2250,1,197.625034933378
2251,1,197.370170839156
2252,0,197.879899027601
2253,1,196.86044265071
2254,1,197.370170839156
2255,0,197.879899027601
2256,1,197.115306744933
2257,0,197.625034933378
2258,0,197.115306744933
2259,0,196.86044265071
2260,0,197.625034933378
2261,0,197.115306744933
2262,0,197.115306744933
2263,0,196.86044265071
2264,0,196.86044265071
2265,0,197.370170839156
2266,0,197.625034933378
2267,0,197.370170839156
2268,0,196.86044265071
2269,0,196.605578556487
2270,0,196.86044265071
2271,0,197.115306744933
2272,0,197.370170839156
2273,0,196.605578556487
2274,0,197.115306744933
2275,0,196.605578556487
2276,0,196.605578556487
2277,0,196.350714462264
2278,0,196.605578556487
2279,0,196.350714462264
2280,0,196.095850368041
2281,0,196.350714462264
2282,0,196.605578556487
2283,0,195.840986273818
2284,0,196.350714462264
2285,0,195.840986273818
2286,0,195.586122179596
2287,0,195.586122179596
2288,0,195.586122179596
2289,0,195.331258085373
2290,0,195.07639399115
2291,0,194.821529896927
2292,0,195.331258085373
2293,0,195.07639399115
2294,0,195.331258085373
2295,0,195.07639399115
2296,0,194.821529896927
2297,0,194.821529896927
2298,0,194.566665802704
2299,0,194.821529896927
2300,0,194.311801708481
2301,0,194.056937614258
2302,0,193.547209425813
2303,0,194.056937614258
2304,0,193.802073520036
2305,0,193.29234533159
2306,0,193.29234533159
2307,0,193.547209425813
2308,0,193.547209425813
2309,0,192.782617143144
2310,0,193.29234533159
2311,0,192.782617143144
2312,0,192.782617143144
2313,0,193.29234533159
2314,0,193.037481237367
2315,0,192.272888954699
2316,0,193.037481237367
2317,0,192.527753048921
2318,0,192.782617143144
2319,0,192.018024860476
2320,0,192.018024860476
2321,0,191.50829667203
2322,0,191.763160766253
2323,0,191.50829667203
2324,0,192.018024860476
2325,0,191.253432577807
2326,0,191.253432577807
2327,0,190.998568483584
2328,0,190.998568483584
2329,0,191.50829667203
2330,0,191.50829667203
2331,0,190.743704389361
2332,0,190.488840295138
2333,0,190.233976200916
2334,0,190.743704389361
2335,0,190.743704389361
2336,0,189.979112106693
2337,0,190.743704389361
2338,0,190.488840295138
2339,0,190.233976200916
2340,0,190.233976200916
2341,0,189.979112106693
2342,0,189.979112106693
2343,0,190.233976200916
2344,0,189.469383918247
2345,0,189.214519824024
2346,0,189.469383918247
2347,0,189.72424801247
2348,0,189.469383918247
2349,0,189.214519824024
2350,0,188.449927541356
2351,0,188.959655729801
2352,0,188.959655729801
2353,0,188.959655729801
2354,0,187.94019935291
2355,0,188.449927541356
2356,0,188.449927541356
2357,0,187.94019935291
2358,0,187.685335258687
2359,0,188.195063447133
2360,0,187.94019935291
2361,0,187.685335258687
2362,0,187.94019935291
2363,0,187.175607070241
2364,0,187.685335258687
2365,0,186.920742976019
2366,0,186.920742976019
2367,0,187.430471164464
2368,0,186.920742976019
2369,0,186.665878881796
2370,0,186.920742976019
2371,0,186.665878881796
2372,0,186.15615069335
2373,0,186.665878881796
2374,0,186.665878881796
2375,0,186.411014787573
2376,0,185.901286599127
2377,0,186.665878881796
2378,0,186.15615069335
2379,0,186.411014787573
2380,0,185.646422504904
2381,0,185.646422504904
2382,0,186.15615069335
2383,0,185.391558410681
2384,0,185.646422504904
2385,0,185.136694316459
2386,0,185.136694316459
2387,0,184.881830222236
2388,0,184.881830222236
2389,0,184.881830222236
2390,0,185.391558410681
2391,0,184.626966128013
2392,0,184.626966128013
2393,0,184.626966128013
2394,0,184.881830222236
2395,0,184.881830222236
2396,0,184.626966128013
2397,0,184.117237939567
2398,0,184.117237939567
2399,0,184.881830222236
2400,0,184.37210203379
2401,0,184.626966128013
2402,0,183.607509751121
2403,0,183.607509751121
2404,0,184.117237939567
2405,0,183.352645656899
2406,0,184.117237939567
2407,0,183.862373845344
2408,0,183.097781562676
2409,0,183.607509751121
2410,0,183.097781562676
2411,0,183.352645656899
2412,0,183.097781562676
2413,0,183.352645656899
2414,0,183.352645656899
2415,0,183.097781562676
2416,0,183.097781562676
2417,0,182.333189280007
2418,0,182.58805337423
2419,0,183.097781562676
2420,0,182.078325185784
2421,0,182.58805337423
2422,0,182.078325185784
2423,0,181.823461091561
2424,0,181.823461091561
2425,0,182.333189280007
2426,0,182.078325185784
2427,0,182.333189280007
2428,0,182.333189280007
2429,0,182.078325185784
2430,0,181.313732903116
2431,0,181.823461091561
2432,0,181.568596997339
2433,0,181.568596997339
2434,0,181.568596997339
2435,0,181.568596997339
2436,0,181.568596997339
2437,0,180.549140620447
2438,0,181.313732903116
2439,0,181.058868808893
2440,0,181.313732903116
2441,0,180.80400471467
2442,0,180.549140620447
2443,0,180.294276526224
2444,0,180.80400471467
2445,0,180.039412432001
2446,0,179.784548337779
2447,0,180.294276526224
2448,0,180.294276526224
2449,0,179.784548337779
2450,0,179.529684243556
2451,0,180.294276526224
2452,0,179.784548337779
2453,0,179.529684243556
2454,0,179.529684243556
2455,0,180.039412432001
2456,0,179.274820149333
2457,0,179.01995605511
2458,0,179.01995605511
2459,0,178.765091960887
2460,0,179.01995605511
2461,0,178.765091960887
2462,0,179.274820149333
2463,0,178.510227866664
2464,0,179.01995605511
2465,0,179.274820149333
2466,0,178.510227866664
2467,0,179.01995605511
2468,0,178.510227866664
2469,0,178.255363772441
2470,0,178.255363772441
2471,0,178.255363772441
2472,0,177.745635583996
2473,0,178.255363772441
2474,0,177.745635583996
2475,0,178.000499678219
2476,0,178.255363772441
2477,0,177.490771489773
2478,0,177.490771489773
2479,0,177.490771489773
2480,0,177.23590739555
2481,0,177.490771489773
2482,0,177.23590739555
2483,0,177.745635583996
2484,0,176.981043301327
2485,0,177.490771489773
2486,0,177.490771489773
2487,0,176.726179207104
2488,0,176.471315112881
2489,0,176.216451018659
2490,0,176.981043301327
2491,0,176.981043301327
2492,0,176.216451018659
2493,0,176.216451018659
2494,0,175.961586924436
2495,0,175.961586924436
2496,0,176.471315112881
2497,0,176.471315112881
2498,0,176.216451018659
2499,0,176.216451018659
2500,0,175.45185873599
2501,0,175.961586924436
2502,0,175.961586924436
2503,0,175.961586924436
2504,0,175.196994641767
2505,0,175.45185873599
2506,0,175.196994641767
2507,0,175.45185873599
2508,0,175.45185873599
2509,0,175.196994641767
2510,0,175.196994641767
2511,0,174.687266453321
2512,0,175.196994641767
2513,0,175.196994641767
2514,0,174.942130547544
2515,0,174.432402359099
2516,0,174.942130547544
2517,0,174.432402359099
2518,0,174.687266453321
2519,0,174.687266453321
2520,0,174.432402359099
2521,0,174.687266453321
2522,0,173.66781007643
2523,0,173.66781007643
2524,0,173.66781007643
2525,0,173.922674170653
2526,0,174.432402359099
2527,0,174.177538264876
2528,0,174.177538264876
2529,0,173.66781007643
2530,0,173.922674170653
2531,0,173.66781007643
2532,0,173.922674170653
2533,0,173.158081887984
2534,0,173.158081887984
2535,0,172.648353699539
2536,0,172.903217793761
2537,0,173.158081887984
2538,0,173.412945982207
2539,0,172.648353699539
2540,0,172.393489605316
2541,0,172.648353699539
2542,0,172.648353699539
2543,0,172.648353699539
2544,0,172.138625511093
2545,0,172.648353699539
2546,0,172.648353699539
2547,0,171.88376141687
2548,0,171.88376141687
2549,0,172.393489605316
2550,0,172.138625511093
2551,0,171.88376141687
2552,0,171.628897322647
2553,0,171.88376141687
2554,0,172.138625511093
2555,0,171.628897322647
2556,0,171.628897322647
2557,0,171.628897322647
2558,0,171.88376141687
2559,0,171.88376141687
2560,0,171.119169134201
2561,0,171.374033228424
2562,0,171.628897322647
2563,0,170.609440945756
2564,0,170.864305039979
2565,0,170.354576851533
2566,0,171.119169134201
2567,0,170.609440945756
2568,0,171.119169134201
2569,0,170.354576851533
2570,0,170.09971275731
2571,0,170.09971275731
2572,0,170.09971275731
2573,0,169.844848663087
2574,0,169.844848663087
2575,0,169.844848663087
2576,0,170.354576851533
2577,0,170.09971275731
2578,0,170.09971275731
2579,0,170.09971275731
2580,0,169.844848663087
2581,0,170.09971275731
2582,0,169.844848663087
2583,0,169.335120474642
2584,0,169.080256380419
2585,0,169.335120474642
2586,0,169.589984568864
2587,0,169.080256380419
2588,0,168.825392286196
2589,0,169.335120474642
2590,0,169.589984568864
2591,0,168.825392286196
2592,0,168.570528191973
2593,0,168.825392286196
2594,0,169.080256380419
2595,0,169.080256380419
2596,0,169.080256380419
2597,0,169.080256380419
2598,0,169.080256380419
2599,0,168.31566409775
2600,0,168.825392286196
2601,0,168.060800003527
2602,0,168.31566409775
2603,0,168.570528191973
2604,0,168.31566409775
2605,0,167.551071815082
2606,0,168.060800003527
2607,0,167.551071815082
2608,0,168.060800003527
2609,0,168.060800003527
2610,0,168.060800003527
2611,0,168.060800003527
2612,0,167.296207720859
2613,0,167.041343626636
2614,0,167.041343626636
2615,0,166.786479532413
2616,0,167.551071815082
2617,0,167.168775673747
2618,0,166.786479532413
2619,0,166.786479532413
2620,0,166.786479532413
2621,0,167.296207720859
2622,0,167.296207720859
2623,0,166.276751343967
2624,0,166.276751343967
2625,0,167.041343626636
2626,0,166.53161543819
2627,0,166.786479532413
2628,0,166.276751343967
2629,0,166.53161543819
2630,0,166.021887249744
2631,0,166.021887249744
2632,0,166.021887249744
2633,0,166.149319296856
2634,0,166.53161543819
2635,0,166.276751343967
2636,0,165.767023155522
2637,0,166.276751343967
2638,0,166.021887249744
2639,0,165.767023155522
2640,0,165.257294967076
2641,0,165.512159061299
2642,0,165.767023155522
2643,0,166.021887249744
2644,0,165.767023155522
2645,0,165.512159061299
2646,0,165.512159061299
2647,0,165.512159061299
2648,0,165.512159061299
2649,0,165.257294967076
2650,0,165.512159061299
2651,0,164.74756677863
2652,0,165.257294967076
2653,0,164.492702684407
2654,0,164.492702684407
2655,0,164.492702684407
2656,0,164.237838590184
2657,0,164.492702684407
2658,0,164.237838590184
2659,0,164.74756677863
2660,0,164.74756677863
2661,0,164.237838590184
2662,0,164.74756677863
2663,0,163.728110401739
2664,0,164.492702684407
2665,0,164.492702684407
2666,0,164.492702684407
2667,0,164.237838590184
2668,0,163.473246307516
2669,0,163.473246307516
2670,0,163.982974495962
2671,0,163.473246307516
2672,0,163.218382213293
2673,0,163.473246307516
2674,0,162.96351811907
2675,0,163.728110401739
2676,0,163.473246307516
2677,0,162.96351811907
2678,0,163.473246307516
2679,0,162.708654024847
2680,0,163.473246307516
2681,0,163.473246307516
2682,0,162.708654024847
2683,0,163.218382213293
2684,0,162.198925836402
2685,0,162.453789930624
2686,0,162.708654024847
2687,0,162.96351811907
2688,0,162.198925836402
2689,0,161.944061742179
2690,0,162.708654024847
2691,0,162.453789930624
2692,0,161.689197647956
2693,0,161.689197647956
2694,0,161.434333553733
2695,0,162.198925836402
2696,0,161.944061742179
2697,0,162.198925836402
2698,0,161.434333553733
2699,0,161.434333553733
2700,0,161.689197647956
2701,0,160.924605365287
2702,0,161.689197647956
2703,0,161.17946945951
2704,0,161.434333553733
2705,0,160.924605365287
2706,0,161.17946945951
2707,0,160.924605365287
2708,0,160.414877176842
2709,0,160.669741271064
2710,0,160.669741271064
2711,0,160.414877176842
2712,0,160.924605365287
2713,0,160.160013082619
2714,0,160.414877176842
2715,0,160.924605365287
2716,0,160.669741271064
2717,0,159.905148988396
2718,0,160.160013082619
2719,0,160.414877176842
2720,0,160.669741271064
2721,0,159.905148988396
2722,0,159.905148988396
2723,0,159.650284894173
2724,0,159.650284894173
2725,0,160.160013082619
2726,0,159.905148988396
2727,0,159.39542079995
2728,0,159.39542079995
2729,0,159.140556705727
2730,0,159.39542079995
2731,0,159.905148988396
2732,0,159.39542079995
2733,0,159.140556705727
2734,0,159.650284894173
2735,0,158.885692611504
2736,0,158.885692611504
2737,0,158.885692611504
2738,0,159.140556705727
2739,0,158.885692611504
2740,0,159.140556705727
2741,0,158.630828517282
2742,0,159.140556705727
2743,0,158.630828517282
2744,0,158.885692611504
2745,0,158.375964423059
2746,0,158.630828517282
2747,0,158.375964423059
2748,0,158.121100328836
2749,0,158.121100328836
2750,0,158.121100328836
2751,0,158.121100328836
2752,0,157.866236234613
2753,0,157.61137214039
2754,0,157.61137214039
2755,0,157.356508046167
2756,0,157.61137214039
2757,0,158.121100328836
2758,0,157.356508046167
2759,0,157.866236234613
2760,0,157.61137214039
2761,0,157.61137214039
2762,0,157.61137214039
2763,0,157.866236234613
2764,0,157.356508046167
2765,0,156.591915763499
2766,0,157.356508046167
2767,0,157.101643951944
2768,0,157.356508046167
2769,0,157.101643951944
2770,0,156.337051669276
2771,0,156.591915763499
2772,0,157.101643951944
2773,0,156.591915763499
2774,0,157.101643951944
2775,0,156.846779857722
2776,0,157.101643951944
2777,0,156.337051669276
2778,0,156.082187575053
2779,0,155.82732348083
2780,0,155.82732348083
2781,0,155.82732348083
2782,0,156.082187575053
2783,0,156.337051669276
2784,0,155.82732348083
2785,0,156.082187575053
2786,0,156.082187575053
2787,0,155.82732348083
2788,0,155.317595292384
2789,0,156.082187575053
2790,0,155.572459386607
2791,0,156.082187575053
2792,0,155.062731198162
2793,0,155.317595292384
2794,0,155.062731198162
2795,0,155.572459386607
2796,0,155.82732348083
2797,0,155.572459386607
2798,0,155.062731198162
2799,0,155.062731198162
2800,0,155.82732348083
2801,0,155.317595292384
2802,0,155.572459386607
2803,0,154.807867103939
2804,0,154.807867103939
2805,0,155.317595292384
2806,0,155.572459386607
2807,0,154.807867103939
2808,0,154.807867103939
2809,0,155.572459386607
2810,0,155.317595292384
2811,0,155.317595292384
2812,0,154.807867103939
2813,0,155.572459386607
2814,0,155.572459386607
2815,0,155.317595292384
2816,0,155.82732348083
2817,0,155.572459386607
2818,0,155.572459386607
2819,0,156.337051669276
2820,0,156.337051669276
2821,0,156.337051669276
2822,0,156.082187575053
2823,0,156.591915763499
2824,0,156.591915763499
2825,0,156.337051669276
2826,0,156.082187575053
2827,0,156.591915763499
2828,0,157.101643951944
2829,0,157.101643951944
2830,0,156.591915763499
2831,0,157.101643951944
2832,0,157.61137214039
2833,0,157.356508046167
2834,0,157.101643951944
2835,0,157.101643951944
2836,0,157.356508046167
2837,0,158.121100328836
2838,0,158.375964423059
2839,0,158.121100328836
2840,0,157.61137214039
2841,0,158.630828517282
2842,0,158.121100328836
2843,0,157.866236234613
2844,0,158.375964423059
2845,0,157.61137214039
2846,0,157.866236234613
2847,0,157.866236234613
2848,0,157.866236234613
2849,0,158.375964423059
2850,0,158.630828517282
2851,0,158.375964423059
2852,0,158.375964423059
2853,0,158.375964423059
2854,0,157.866236234613
2855,0,157.61137214039
2856,0,158.375964423059
2857,0,158.375964423059
2858,0,158.121100328836
2859,0,158.375964423059
2860,0,157.356508046167
2861,0,157.356508046167
2862,0,158.121100328836
2863,0,158.121100328836
2864,0,157.866236234613
2865,0,157.866236234613
2866,0,157.356508046167
2867,0,157.101643951944
2868,0,157.866236234613
2869,0,157.101643951944
2870,0,157.61137214039
2871,0,156.846779857722
2872,0,157.61137214039
2873,0,157.101643951944
2874,0,157.101643951944
2875,0,156.591915763499
2876,0,157.101643951944
2877,0,156.846779857722
2878,0,156.846779857722
2879,0,156.846779857722
2880,0,157.101643951944
2881,0,157.101643951944
2882,0,156.337051669276
2883,0,156.591915763499
2884,0,157.101643951944
2885,0,157.101643951944
2886,0,156.082187575053
2887,0,157.101643951944
2888,0,156.591915763499
2889,0,156.846779857722
2890,0,156.591915763499
2891,0,157.101643951944
2892,0,156.082187575053
2893,0,156.846779857722
2894,0,156.591915763499
2895,0,157.101643951944
2896,0,156.082187575053
2897,0,156.846779857722
2898,0,156.591915763499
2899,0,156.082187575053
2900,0,156.846779857722
2901,0,156.082187575053
2902,0,156.337051669276
2903,0,156.591915763499
2904,0,156.591915763499
2905,0,157.101643951944
2906,0,157.101643951944
2907,0,156.337051669276
2908,0,156.591915763499
2909,0,156.846779857722
2910,0,157.101643951944
2911,0,157.101643951944
2912,0,156.591915763499
2913,0,156.846779857722
2914,0,156.846779857722
2915,0,157.866236234613
2916,0,157.356508046167
2917,0,157.101643951944
2918,0,157.61137214039
2919,0,157.866236234613
2920,0,157.61137214039
2921,0,157.61137214039
2922,0,156.846779857722
2923,0,157.866236234613
2924,0,157.61137214039
2925,0,157.101643951944
2926,0,156.846779857722
2927,0,157.101643951944
2928,0,156.846779857722
2929,0,157.61137214039
2930,0,156.846779857722
2931,0,157.101643951944
2932,0,156.846779857722
2933,0,157.356508046167
2934,0,157.61137214039
2935,0,157.61137214039
2936,0,157.356508046167
2937,0,157.356508046167
2938,0,157.101643951944
2939,0,157.101643951944
2940,0,156.846779857722
2941,0,157.61137214039
2942,0,157.866236234613
2943,0,156.846779857722
2944,0,157.101643951944
2945,0,157.61137214039
2946,0,156.846779857722
2947,0,157.866236234613
2948,0,156.846779857722
2949,0,157.866236234613
2950,0,156.846779857722
2951,0,157.101643951944
2952,0,156.591915763499
2953,0,157.101643951944
2954,0,157.61137214039
2955,0,157.61137214039
2956,0,156.846779857722
2957,0,157.101643951944
2958,0,157.356508046167
2959,0,156.591915763499
2960,0,157.61137214039
2961,0,157.356508046167
2962,0,157.101643951944
2963,0,156.846779857722
2964,0,157.866236234613
2965,0,157.101643951944
2966,0,156.846779857722
2967,0,157.356508046167
2968,0,156.591915763499
2969,0,157.356508046167
2970,0,156.591915763499
2971,0,157.61137214039
2972,0,156.846779857722
2973,0,157.356508046167
2974,0,156.591915763499
2975,0,157.356508046167
2976,0,156.591915763499
2977,0,157.101643951944
2978,0,157.356508046167
2979,0,157.101643951944
2980,0,157.356508046167
2981,0,157.101643951944
2982,0,157.61137214039
2983,0,156.846779857722
2984,0,157.61137214039
2985,0,157.356508046167
2986,0,156.846779857722
2987,0,157.356508046167
2988,0,156.591915763499
2989,0,157.356508046167
2990,0,156.337051669276
2991,0,157.61137214039
2992,0,156.591915763499
2993,0,157.356508046167
2994,0,156.591915763499
2995,0,156.846779857722
2996,0,157.101643951944
2997,0,157.356508046167
2998,0,157.101643951944
2999,0,157.356508046167
3000,0,157.101643951944
3001,0,156.591915763499
3002,0,157.61137214039
3003,0,156.337051669276
3004,0,157.61137214039
3005,0,156.591915763499
3006,0,157.61137214039
3007,0,156.337051669276
3008,0,157.356508046167
3009,0,156.591915763499
3010,0,156.846779857722
3011,0,156.846779857722
3012,0,156.591915763499
3013,0,156.846779857722
3014,0,157.356508046167
3015,0,157.356508046167
3016,0,157.356508046167
3017,0,157.61137214039
3018,0,157.101643951944
3019,0,157.866236234613
3020,0,157.866236234613
3021,0,157.356508046167
3022,0,157.866236234613
3023,0,157.866236234613
3024,0,158.121100328836
3025,0,157.356508046167
3026,0,157.866236234613
3027,0,158.121100328836
3028,0,157.866236234613
3029,0,157.866236234613
3030,0,158.121100328836
3031,0,157.866236234613
3032,0,158.885692611504
3033,0,158.375964423059
3034,0,158.121100328836
3035,0,159.140556705727
3036,0,158.630828517282
3037,0,158.630828517282
3038,0,158.885692611504
3039,0,159.140556705727
3040,0,159.650284894173
3041,0,159.39542079995
3042,0,159.650284894173
3043,0,160.160013082619
3044,0,160.414877176842
3045,0,159.905148988396
3046,0,160.414877176842
3047,0,160.414877176842
3048,0,160.669741271064
3049,0,160.414877176842
3050,0,160.414877176842
3051,0,160.669741271064
3052,0,161.434333553733
3053,0,160.669741271064
3054,0,161.689197647956
3055,0,161.944061742179
3056,0,161.434333553733
3057,0,161.944061742179
3058,0,161.689197647956
3059,0,161.689197647956
3060,0,162.198925836402
3061,0,161.944061742179
3062,0,161.689197647956
3063,0,162.453789930624
3064,0,162.198925836402
3065,0,162.198925836402
3066,0,163.218382213293
3067,0,163.218382213293
3068,0,162.96351811907
3069,0,163.728110401739
3070,0,163.728110401739
3071,0,163.473246307516
3072,0,163.473246307516
3073,0,163.982974495962
3074,0,163.728110401739
3075,0,163.982974495962
3076,0,163.982974495962
3077,0,164.237838590184
3078,0,165.002430872853
3079,0,164.492702684407
3080,0,164.74756677863
3081,0,165.257294967076
3082,0,165.002430872853
3083,0,164.74756677863
3084,0,165.002430872853
3085,0,165.002430872853
3086,0,165.257294967076
3087,0,165.257294967076
3088,0,165.767023155522
3089,0,165.512159061299
3090,0,165.512159061299
3091,0,165.767023155522
3092,0,165.767023155522
3093,0,166.53161543819
3094,0,166.786479532413
3095,0,166.786479532413
3096,0,166.786479532413
3097,0,167.041343626636
3098,0,167.296207720859
3099,0,166.53161543819
3100,0,167.551071815082
3101,0,167.551071815082
3102,0,167.551071815082
3103,0,168.060800003527
3104,0,168.060800003527
3105,0,168.060800003527
3106,0,168.31566409775
3107,0,168.31566409775
3108,0,167.805935909304
3109,0,168.060800003527
3110,0,168.825392286196
3111,0,168.825392286196
3112,0,168.825392286196
3113,0,168.570528191973
3114,0,168.570528191973
3115,0,168.825392286196
3116,0,169.589984568864
3117,0,169.335120474642
3118,0,169.589984568864
3119,0,169.589984568864
3120,0,169.335120474642
3121,0,169.589984568864
3122,0,169.844848663087
3123,0,169.589984568864
3124,0,170.09971275731
3125,0,169.589984568864
3126,0,169.589984568864
3127,0,170.09971275731
3128,0,169.589984568864
3129,0,170.609440945756
3130,0,169.844848663087
3131,0,170.609440945756
3132,0,170.864305039979
3133,0,171.119169134201
3134,0,170.609440945756
3135,0,170.609440945756
3136,0,171.119169134201
3137,0,171.628897322647
3138,0,171.119169134201
3139,0,171.88376141687
3140,0,171.628897322647
3141,0,171.374033228424
3142,0,171.88376141687
3143,0,172.393489605316
3144,0,171.88376141687
3145,0,172.138625511093
3146,0,172.138625511093
3147,0,172.138625511093
3148,0,172.903217793761
3149,0,172.903217793761
3150,0,173.158081887984
3151,0,173.158081887984
3152,0,173.412945982207
3153,0,172.903217793761
3154,0,172.648353699539
3155,0,172.903217793761
3156,0,173.158081887984
3157,0,173.922674170653
3158,0,173.158081887984
3159,0,173.922674170653
3160,0,173.66781007643
3161,0,174.177538264876
3162,0,173.922674170653
3163,0,174.687266453321
3164,0,174.177538264876
3165,0,174.687266453321
3166,0,174.942130547544
3167,0,174.177538264876
3168,0,174.942130547544
3169,0,174.432402359099
3170,0,175.196994641767
3171,0,174.687266453321
3172,0,175.196994641767
3173,0,175.45185873599
3174,0,175.196994641767
3175,0,175.706722830213
3176,0,175.961586924436
3177,0,175.961586924436
3178,0,175.45185873599
3179,0,175.706722830213
3180,0,175.706722830213
3181,0,176.471315112881
3182,0,175.706722830213
3183,0,176.471315112881
3184,0,175.961586924436
3185,0,176.216451018659
3186,0,176.216451018659
3187,0,176.981043301327
3188,0,176.471315112881
3189,0,176.471315112881
3190,0,176.981043301327
3191,0,176.981043301327
3192,0,176.726179207104
3193,0,176.981043301327
3194,0,177.23590739555
3195,0,177.23590739555
3196,0,177.23590739555
3197,0,178.000499678219
3198,0,177.490771489773
3199,0,178.255363772441
3200,0,178.255363772441
3201,0,178.000499678219
3202,0,178.255363772441
3203,0,177.745635583996
3204,0,178.255363772441
3205,0,177.745635583996
3206,0,178.765091960887
3207,0,179.01995605511
3208,0,178.255363772441
3209,0,178.255363772441
3210,0,178.255363772441
3211,0,178.510227866664
3212,0,179.274820149333
3213,0,178.765091960887
3214,0,179.529684243556
3215,0,179.529684243556
3216,0,179.01995605511
3217,0,179.529684243556
3218,0,179.784548337779
3219,0,179.274820149333
3220,0,179.274820149333
3221,0,180.294276526224
3222,0,180.294276526224
3223,0,180.294276526224
3224,0,179.784548337779
3225,0,180.039412432001
3226,0,180.294276526224
3227,0,180.039412432001
3228,0,180.294276526224
3229,0,180.549140620447
3230,0,180.549140620447
3231,0,180.80400471467
3232,0,180.80400471467
3233,0,180.549140620447
3234,0,180.549140620447
3235,0,181.568596997339
3236,0,181.058868808893
3237,0,181.313732903116
3238,0,181.058868808893
3239,0,181.313732903116
3240,0,181.823461091561
3241,0,182.078325185784
3242,0,181.823461091561
3243,0,181.313732903116
3244,0,181.313732903116
3245,0,182.078325185784
3246,0,181.823461091561
3247,0,182.333189280007
3248,0,181.823461091561
3249,0,182.078325185784
3250,0,182.333189280007
3251,0,182.078325185784
3252,0,183.097781562676
3253,0,182.842917468453
3254,0,183.352645656899
3255,0,182.58805337423
3256,0,183.097781562676
3257,0,182.58805337423
3258,0,182.842917468453
3259,0,183.352645656899
3260,0,182.842917468453
3261,0,183.607509751121
3262,0,183.607509751121
3263,0,183.352645656899
3264,0,183.607509751121
3265,0,183.607509751121
3266,0,183.607509751121
3267,0,184.117237939567
3268,0,184.117237939567
3269,0,183.862373845344
3270,0,183.862373845344
3271,0,183.862373845344
3272,0,184.626966128013
3273,0,184.117237939567
3274,0,184.37210203379
3275,0,185.136694316459
3276,0,184.626966128013
3277,0,184.881830222236
3278,0,184.881830222236
3279,0,185.136694316459
3280,0,185.391558410681
3281,0,185.136694316459
3282,0,185.391558410681
3283,0,185.646422504904
3284,0,185.901286599127
3285,0,185.901286599127
3286,0,185.391558410681
3287,0,185.391558410681
3288,0,185.646422504904
3289,0,185.646422504904
3290,0,186.15615069335
3291,0,185.901286599127
3292,0,186.15615069335
3293,0,185.901286599127
3294,0,186.411014787573
3295,0,185.901286599127
3296,0,186.665878881796
3297,0,186.15615069335
3298,0,186.15615069335
3299,0,186.15615069335
3300,0,186.920742976019
3301,0,187.175607070241
3302,0,187.430471164464
3303,0,186.665878881796
3304,,187.685335258687
